text,label
yeah ,1
b t nd an ,1
firetruck ,1
mo n m ,1
the firetruck ,1
a i ,1
it a bord ai ,1
a choo choo train ,1
for now for now ,1
a bird bee ,1
t cut ,1
cut ,1
t d ,1
man ,1
key ,1
get that key out ,1
go see Mommy ,1
go see Mommy ,1
x ,1
I got to ,1
turn off the light ,1
thank you ,1
t back on ,1
the n room ,1
gun ,1
I wanna go in ,1
thank you ,1
I gonna turn it on ,1
light on ,1
b na a da du ,1
close the door ,1
turn light back on ,1
da light ,1
pretty ,1
yeah de dau ,1
open door ,1
n d mi ,1
tak k tik tu ,1
tiku ti tu tu tu tu ti ,1
choo choo ja train ,1
hai fai ,1
w Ma Mommy ,1
Mommy Mommy ,1
Mom Mom Mom Mom Mommy ,1
g Mommy ,1
go Mommy Mommy ,1
Mommy ,1
Mommy ,1
hm dais m pe p ,1
Mommy ,1
bye ,1
bye bye ,1
apple juice ,1
juice ,1
na ,1
grape ,1
I n bi going out ,1
want go go see Mommy ,1
k msi ,1
l bju ,1
orts chair ,1
ors chair ,1
up ,1
go see Mommy ,1
bu bauz ,1
ko Mommy ,1
oh go come see Mommy ,1
main get ,1
I n ,1
marker ,1
drilling ,1
oh ga ,1
oh goodness ,1
 pi candy ,1
oh goodness ,1
ooh goodness mb rt ,1
no choo choo train Thomas ,1
go see Mommy ,1
ugh m stuck ,1
go see Mom ,1
go see Mommy ,1
go go see Mommy ,1
Mommy ,1
b go see Mommy ,1
play with Thomas ,1
a ,1
oh Mom mamamamamamamamamam ,1
k am aiaf ,1
Mommy ,1
ga k borki borkin esfit ,1
Mommy ,1
go see Mommy ,1
go see Mommy ,1
no ,1
no ,1
no ,1
turn light off ,1
turn it off ,1
Thomas ,1
turn back on ,1
hain kaud ,1
turn it back on ,1
Mommy ,1
mamamamamamamamama ,1
mama ,1
Mommy ,1
k ai yellow ,1
no juice ,1
an turn back on ,1
k b m ,1
k k ,1
go Mommy ,1
no Mommy ,1
Mommy ,1
where Mommy ,1
a teepee ,1
a mi my Mommy ,1
Mommy ,1
Mommy ,1
Mommy ,1
 thirsty ,1
n ,1
horsie ,1
Mommy ,1
where Mommy ,1
where Mommy ,1
Mommy ,1
Mommy ,1
Mommy ,1
Mommy ,1
no ,1
nijau ,1
yes Mommy Mommy ,1
Mommy ,1
ugh Mommy wi ,1
Mommy busy Mommy ,1
Mommy ,1
wanna open door ,1
what Mommy ,1
let clean up ,1
clean up ,1
I juice ,1
I no ow ,1
where Mommy ,1
turn the light off b ,1
kom kom ,1
oh oh bu ,1
no ,1
go t an ,1
no ,1
clean up ,1
no ,1
no ,1
clean up toys ,1
Mommy ,1
I ng ,1
where Mommy ,1
h ogi gi oh j ma ,1
gi ma ,1
Mommy ,1
 Mommy ,1
bye Katie ,1
goodbye Katie ,1
bye Katie ,1
bye Inge ,1
we bus ,1
ijao ,1
in here ,1
hi Katie ,1
I p ,1
In ,1
ugh ,1
Inge Inge Kate Kate ,1
Katie ,1
Adam ,1
Katie ,1
 mbu t ,1
iau ,1
truck is gonna CLITIC pick up the blocks ,1
blocks ,1
yeah ,1
to the fairy land ,1
can make tower there ,1
no ,1
crash ,1
I CLITIC drive ,1
a tower ,1
okay ,1
I don CLITIC want it to fall down ,1
Mommy let CLITIC make gate ,1
take this block ,1
teacups are not blocks ,1
it CLITIC going in the tunnel Mommy ,1
can we close the gate ,1
can go past the gate ,1
can go the past the gate ,1
please ,1
I wanna CLITIC crash some more ,1
play with blocks ,1
okay ,1
crash ,1
make teacup house ,1
okay ,1
okay ,1
yeah ,1
let CLITIC make ,1
they re CLITIC gonna CLITIC crash onto the truck ,1
fall down ,1
something else ,1
let CLITIC make it tall ,1
yeah ,1
 say the noise Mommy ,1
say the crashing ,1
what are we gonna CLITIC do now ,1
why we hafta CLITIC put the toys away ,1
go home ,1
are we gonna CLITIC go home Mommy ,1
no we make it girl ,1
a boy ,1
what were we making the girl ,1
yeah ,1
whoops ,1
a girl ,1
a phone ,1
horse ,1
let CLITIC make big tower ,1
ah ,1
to make big tower ,1
it will be the water tower ,1
wait oh wait there CLITIC something missing ,1
oh wait I sposta CLITIC put these in these teacup ,1
to make tower ,1
we needta CLITIC make the tower ,1
those three box top ,1
to make the water tower ,1
no ,1
yes ,1
tall water tower ,1
whoops ,1
no the water tower ,1
yeah that CLITIC like real story like ,1
like in the airport ,1
you always do like this ,1
I ll CLITIC do ,1
there ,1
look like water tower ,1
needs to make train ,1
for the water tower ,1
oh wait ,1
oh wait ,1
wait maybe we can use these these squares ,1
all where CLITIC the other one ,1
oh have the other ,1
now let CLITIC make ,1
oh wait ,1
there it is ,1
the water tower ,1
here yeah no ,1
fill it up with water ,1
wait ,1
wait that CLITIC great idea ,1
filled with water he was very happy ,1
suddenly there was ,1
a streak of silver ,1
yeah ,1
what track ,1
okay ,1
and this could be the ,1
this could be ,1
I wanna CLITIC make slot like this so know that it ,1
put the teacup on the big water tower ,1
there ,1
let CLITIC make city so he can start faster ,1
oh ,1
uhoh ,1
uhoh just got the milk spill ,1
ah wish to the top ,1
and it will be the ,1
I ll CLITIC be the dad ,1
you be the mom ,1
okay you move ,1
what CLITIC here you can use yellow to be your ,1
yep ,1
going to work ,1
yes ,1
yeah it CLITIC me Daddy ,1
I live here ,1
I go above the roof ,1
I think there CLITIC problem ,1
well you gotta CLITIC hurry you gotta CLITIC bring some supplies to bring here ,1
the flashlights ,1
they re CLITIC up here enough ,1
it CLITIC too rocky up here think fall ,1
gotta CLITIC hurry ,1
it CLITIC gonna CLITIC be midnight ,1
now get here right now or else get cross ,1
okay hang up ,1
where is hang up ,1
beep ,1
okay right right no can CLITIC ,1
I need some supplies ,1
no oh ,1
I can CLITIC get this out ,1
come on bring some supplies over here supplies to my work ,1
yeah ,1
uhhuh ,0
train ,0
mhm ,0
mhm ,0
hm ,0
hm ,0
hm ,0
what gonna make up place ,0
just can make up place ,0
just can make up place ,0
mhm ,0
toy ,0
horn ,0
bird ,0
Big Bird ,0
mhm ,0
no ,0
dunno ,0
no ,0
hm ,0
truck ,0
red ,0
what does it do ,0
what does it do ,0
I don know ,0
mhm ,0
yeah ,0
mm don remember ,0
no ,0
hm ,0
hm ,0
mhm ,0
this one ,0
mhm ,0
bear ,0
I don know ,0
yeah ,0
jumping ,0
on that ,0
dinosaur ,0
I don wanna say it ,0
I don wanna say it ,0
because don want to ,0
mhm ,0
Daddy ,0
no ,0
walking ,0
I don know ,0
no ,0
putting on his shoes ,0
why ,0
why are the mommy and daddy there ,0
yeah ,0
why ,0
yeah ,0
I don know ,0
hm ,0
yeah ,0
I don know ,0
no ,0
I don know ,0
why ,0
yeah ,0
hm ,0
what ,0
hm ,0
yeah ,0
I don know ,0
yeah ,0
moon ,0
yeah ,0
cow ,0
jumping over the moon ,0
mhm ,0
I don wanna do it ,0
mhm ,0
bears ,0
I don know ,0
well what do they do ,0
yeah ,0
yeah ,0
I don know ,0
well how do they play the game without table ,0
yeah ,0
maybe they re just resting ,0
yeah ,0
yeah ,0
yeah ,0
yeah ,0
okay ,0
mhm ,0
just one cat ,0
just one ,0
Tom ,0
he has stripes ,0
sometimes ,0
sometimes we we do ropes and things ,0
mhm ,0
that means we play with him ,0
my brothers and sisters ,0
two ,0
rocking chair ,0
no ,0
good night moon ,0
I don know ,0
well why is he ,0
yeah ,0
I don know ,0
he wasn tired ,0
bears ,0
playing game ,0
I thought they were resting ,0
yeah ,0
yeah ,0
I don know ,0
oh socks ,0
good night ,0
he not tired ,0
but it still dark out ,0
yeah is he still has to sleep ,0
even though he not tired ,0
yeah ,0
house ,0
mouse ,0
brush ,0
no ,0
yeah ,0
he eating ,0
the mouse ,0
air ,0
I think he is ,0
that is just play house ,0
no ,0
we have just dollhouse ,0
I want some of the toys ,0
ah ,0
I think it is ,0
yeah ,0
mhm ,0
mhm ,0
circle ,0
this is where his foot goes ,0
I have opened it ,0
look at this ,0
 open it ,0
have to open it up and see ,0
still door ,0
why is there door ,0
why there door ,0
yeah ,0
see ,0
see ,0
all the pieces ,0
yeah ,0
one ,0
 p have we re having fun ,0
yup ,0
put them in the put them in the door ,0
mhm ,0
one door ,0
one in the door ,0
one in the door ,0
one in door ,0
they come back out ,0
okay ll close the door ,0
now put this away ,0
guess ,0
guess what have ,0
this ,0
yeah ,0
we should ,0
get one more ,0
more six ,0
what is this we ,0
yeah ,0
this book ,0
yup we should ,0
and there there one ,0
one book ,0
see ,0
one book ,0
this table right here ,0
see ,0
see its table ,0
sit in this table ,0
see this ,0
yup ,0
see ,0
see ,0
yup ,0
it called good night ,0
yeah ,0
j I read that one at home ,0
yeah ,0
a gorilla with key ,0
with his flashlight ,0
here one more letter ,0
there go ,0
see ,0
look ,0
wanna see something else ,0
look at this ,0
yeah ,0
yup ,0
we re having lot of fun aren we ,0
there key ,0
he locking ,0
why ,0
he unlocking the cage ,0
mf banana ,0
yeah ,0
the ,0
the mouse the mouse the mouse ,0
what is that ,0
yup ,0
going down ,0
there we go ,0
he take the keys ,0
yup ,0
and he unlocked the elephant cage ,0
he opened the lion cage ,0
they opened all the cages ,0
that one the hyena ,0
there it is ,0
he opened that cage too ,0
he opened it ,0
what are these guys do ,0
hm ,0
scoot back ,0
they re going back home ,0
to the zookeeper house ,0
inside ,0
why ,0
they do ,0
no ,0
yeah ,0
good night ,0
he going to bed ,0
oh let me see if can find any more thing ,0
this is funny thing ,0
see this ,0
to take all the pieces out ,0
yup ,0
now what is this ,0
see ,0
it fits ,0
put the eye back in ,0
put the eye back in ,0
and there more eye ,0
there a new eye ,0
there a new eye ,0
d a new eye d ,0
what is this ,0
yeah ,0
there it is ,0
alright ,0
now what ,0
now we put it away ,0
now put this away ,0
put all these stuff away ,0
yeah ,0
some dese ,0
some of these ,0
yeah ,0
hiar ,0
yeah ,0
brrr ,0
you ,0
they should go back ,0
back where we were ,0
in the house they go ,0
close the box ,0
close the house ,0
does it do ,0
there now it fits ,0
what in this box ,0
yeah ,0
don put away Lammie because he my good friend and like him ,0
look at this table ,0
b ,0
yup ,0
make faces in the mirror with me ,0
let do that ,0
do make faces in ,0
yeah ,0
me ,0
myself ,0
no ,0
and you re making my face ,0
yeah ,0
and another book ,0
about cars ,0
yeah ,0
see these cars ,0
look ,0
yup we should ,0
yup ,0
there cars everywhere ,0
yup ,0
a dumptruck ,0
and gas truck ,0
yeah ,0
that a ,0
brrrr ,0
no ,0
w let put it back ,0
what now what are you doing ,0
no we can put that away ,0
bzz bzz ,0
no ,0
yeah ,0
bzzz bzzz bzzz ,0
yeah ,0
it flying ,0
no ,0
let put that back ,0
no put everything back ,0
because we re all done with them ,0
we re all done with them ,0
shelf ,0
and that one the bed ,0
nau sai bed ,0
there bunkbeds ,0
yeah ,0
on camper ,0
with bunkbed ,0
no ,0
on camp ,0
on camper ,0
on ,0
no ,0
hm ,0
there was potty in the campers ,0
no there a potty in the camper ,0
because the truck the wheels weren on and it supposed to be attached to car ,0
no ,0
no it was at ,0
it was the pu ,0
see we re playing all we re bringing all the markers in ,0
oh no ,0
put the bottle ,0
yes ,0
it CLITIC down ,0
huh ,0
I do it again on there ,0
on there ,0
mhm ,0
hm ,0
again ,0
ah ,0
one ,0
two ,0
fall down ,0
no cup on it ,0
take another one ,0
another one ,0
yes ,0
one ,0
two ,0
three ,0
four ,0
ah ,0
oh no ,0
one ,0
two three ,0
let them fall down ,0
Mommy go ,0
yes on there ,0
yeah ,0
no ,0
no ,0
no Mommy ,0
no ,0
again ,0
one ,0
two ,0
three ,0
there ,0
oh yeah ,0
orange ,0
I haved it ,0
I did it ,0
plate on ,0
to kick it ,0
yeah ,0
Mommy ,0
do it again ,0
yeah ,0
please ,0
put the bottle on ,0
thank you ,0
yes ,0
and to kick it ,0
yeah ,0
okay ,0
I kick it ,0
Mommy do it again please ,0
me do it again ,0
Mommy ,0
thank you ,0
go on ,0
I go kick it ,0
put the bottle on ,0
Mommy put the bottle on ,0
yeah ,0
to kick it ,0
Mommy wanna CLITIC kick it ,0
can you go get all the pieces ,0
no Daddy ,0
oh no ,0
oh no ,0
oh no ,0
oh no ,0
oh no it ,0
uncle James ,0
uncle hi ,0
please ,0
hello ,0
do it ,0
do it my telephone ,0
horsie ,0
one ,0
two ,0
three ,0
four ,0
 oh no ,0
one ,0
two ,0
three ,0
again ,0
ah do it Mommy ,0
you do it ,0
Mommy do it ,0
Mommy do it ,0
hm ,0
ah ,0
oh no again ,0
okay ,0
okay ,0
then put that one ,0
yeah ,0
I to fall down ,0
yeah ,0
oh Mommy ,0
do it again please ,0
Mommy do it up please ,0
yeah ,0
I build tower ,0
tower ,0
again ,0
fall down minute ,0
haha ,0
again ,0
again Mommy ,0
okay ,0
what CLITIC that ,0
look ,1
look ,1
look ,1
the horses change places ,1
the hologram ,1
holograms ,1
and book ,1
play with the blocks ,1
something that CLITIC very small ,1
no ,1
my blocks ,1
and my blocks ,1
there CLITIC no tea ,1
there CLITIC no tea ,1
there CLITIC no tea in the teapot ,1
turn off the lights ,1
because ,1
because ,1
I don CLITIC know why ,1
happy birthday to you ,1
happy birthday to you happy birthday happy birthday happy birthday to you ,1
baby birthday Zaza ,1
Zaza ,1
Zaza ,1
kisses ,1
ew Zozo ,1
oh oh ,1
oh ,1
I think she likes it she CLITIC not ,1
ah ,1
just kidding ,1
he looks like like giddybom ,1
look ,1
she can do karate ,1
she can walk ,1
she CLITIC thinking ,1
he CLITIC putting her thumb in her mouth ,1
yes ,1
oh ,1
he picking her nose ,1
oh that CLITIC good idea ,1
why they not dumping over ,1
let CLITIC clean this place up ,1
tea for two ,1
no thanks sugar CLITIC not good for me ,1
okay oh sing me something ,1
in your tea party eat drink quietly ,1
look found hole ,1
can you see ,1
yeah ,1
mm ,1
me too ,1
 blueberry cake ,1
and that is lemon cake ,1
now gonna CLITIC eat the lemon cake ,1
can have some of your carrot cake please ,1
cake please ,1
no m CLITIC not ,1
oh yeah ,1
don CLITIC worry you can make another one ,1
here you can have more blueberry cake ,1
and get and get ,1
carrot cake and you can have my you can have my cake ,1
that other piece is for both of us ,1
this piece is for you this piece is for me this piece is for both of us okay ,1
yeah there you go ,1
now we re CLITIC gonna CLITIC eat together ,1
I was the winner ,1
okay know who CLITIC gonna CLITIC be the winner ,1
ready ,1
eating ,1
whoever eats ,1
can help ,1
I wanna CLITIC ,1
what ,1
why ,1
I wanna CLITIC brush them ,1
wah ,1
because there CLITIC hole in her mouth ,1
so we could put the milk there ,1
air at me ,1
you feel the air ,1
yes ,1
there ,1
baby ,1
bye hologram ,1
no ,1
yeah ,0
truck ,0
go to ,0
to make ,0
Macso is in another place ,0
no you get there by truck ,0
yeah ,0
now yellow ,0
truck ,0
vroom ,0
truck ,0
truck ,0
now these ,0
I CLITIC gonna CLITIC build tower ,0
with Mommy ,0
no ,0
mhm ,0
Claire and Zoe ,0
she CLITIC one and she CLITIC still baby ,0
you broke ,0
no we love the baby ,0
Mommy has hat on ,0
you can take off this too ,0
naked ,0
yeah ,0
right here ,0
 m CLITIC fine ,0
see told you ,0
told ya ,0
got hole in her bum ,0
this ,0
wait what CLITIC this ,0
well she CLITIC two ,0
whee ,0
let CLITIC put them all together ,0
all together ,0
and what CLITIC this ,0
all done ,0
okay ,0
put her clothes on ,0
and ll CLITIC put this clothes on ,0
you don CLITIC need your hat ,0
can you put that on ,0
yeah ,0
they re CLITIC gonna CLITIC go to bed ,0
by lullaby ,0
this is Zoe and this is Claire ,0
so you sing her lullaby and she ll CLITIC go to sleep ,0
but ll CLITIC take her and you take her ,0
okay ,0
it CLITIC for you now ,0
oh she CLITIC feeding herself ,0
it CLITIC for you ,0
hello ,0
it CLITIC for you ,0
it CLITIC wake time and we have my bath ,0
yeah ,0
get her undressed ,0
yeah look ,0
have some tea ,0
car ,0
are they car ,0
a big schoolbus ,0
and dumptruck ,0
here there a slide ,0
there another car ,0
this is another racing car ,0
this guy going this way ,0
yep ,0
the car it didn make noise ,0
tool ,0
no ,0
lemme just this is those are the red and you have fix red car ,0
there a hat ,0
I see car ,0
no ,0
I fixing my car my yellow car ,0
this turns on ,0
maybe it doesn ,0
dinosaurs ,0
it these don go rr ,0
they talk ,0
they say tyrannosaurus ,0
it tyrannosaurus ,0
they re dinosaurs ,0
it a horse ,0
there a car ,0
he not the car ,0
he is ,0
she gonna go in the door ,0
going in the door ,0
they getting cold ,0
they can get inside ,0
I don know ,0
build them house ,0
yes ,0
for ,0
building big house ,0
this big roof of the top ,0
they gonna be ,0
yeah ,0
he he getting cold ,0
he not fitting in the roof ,0
they re playgrounds ,0
it getting cold here ,0
they open the door ,0
gonna get outside ,0
this is the man ,0
he have boots ,0
I have socks ,0
he got his red car ,0
he gonna close the door ,0
he closing the door ,0
he not on the inside locked ,0
down the slide ,0
he growled he growling ,0
he gonna scare Mister Dinosaur ,0
this this the baby dinosaur ,0
the daddy dinosaur killed ,0
that the daddy ,0
okay ,0
I don know ,0
yeah ,0
he taking the keys ,0
I don know ,0
I don know ,0
I don know ,0
I don know ,0
a mouse ,0
yeah he he he going ,0
and he wants to get out ,0
he opening the lion ,0
yeah he gets the elephant out ,0
I don know ,0
I don know ,0
yeah ,0
giraffe there it is ,0
he getting out the cage ,0
I don know ,0
yeah ,0
he still like pig ,0
they re going to sleep in him ,0
he walking ,0
everybody going to sleep ,0
he crying ,0
I don know ,0
sleeping on the ground ,0
he going to sleep down there ,0
and gorilla going to sleep there ,0
there a mommy ,0
I don know ,0
in the drawer ,0
no ,0
I don know the zoo bear eyes ,0
they re waking up ,0
they re going back ,0
yeah ,0
he going back in the cage with his little banana ,0
he going in the cage and he gonna eat his banana ,0
yeah ,0
I don know ,0
she getting in her slippers ,0
yeah ,0
he under the bed ,0
yeah ,0
what ,0
I don know ,0
the banana where the banana ,0
it there ,0
it breaked ,0
where the mouse ,0
the mouse is gone ,0
he right there ,0
he gonna park there ,0
gonna park there ,0
and there hammer ,0
it a hammer ,0
wrench ,0
another car another car ,0
in there ,0
ooh ,1
go away ,1
go away ,1
nope ,1
nope ,1
yup ,1
ooh ,1
mm ,1
in here ,1
nope ,1
nope ,1
 dar ,1
in ,1
nope ,1
no ,1
no ,1
playing ,1
play ,1
nope ,1
nope ,1
ai ,1
hm ,1
hm ,1
yeah ,1
no ,1
no ,1
no ,1
stop that ,1
nju ,1
 tower ,1
tower ,1
mai ,1
blocks ,1
mek he yeah ,1
yai gai ,1
no ,1
nope ,1
a ,1
fw ,1
yeah ,1
h h yeah ,1
yaya ,1
I see ,1
I see ,1
I see ,1
no ,1
yeah ,1
no ,1
 st ,1
yes ,1
b fwai ,1
fwai ,1
ai ,1
no ,1
it a horse ,1
mm mm ,1
n ,1
 pai bi ,1
hah ,1
hah ,1
h h ,1
 h hai ,1
no ,1
mm ,1
mm ,1
 mi si ,1
no ,1
n ,1
my k ,1
oh ,1
oh ,1
waijer ,1
oh my k here ,1
b ,1
mm ,1
bus ,1
pai ,1
d oi ,1
I ,1
w n ,1
 ip ,1
mai pe ,1
x ,1
bet te ,1
h hoi ,1
het te ,1
hi ,1
fwoi ,1
bati ,1
bati ,1
bai ,1
b ,1
 ir ,1
hai ,1
yeah ,1
d ,1
no ,1
no ,1
I go bai ,1
I done ,1
you ,1
daddy ,1
whee ,1
 ai ai ai ,1
hah ,1
nope ,1
get back ,1
bEbu ,1
bebubu ,1
ai did did ,1
huh ,1
ah ,1
hey ,1
give back ,1
my play ,1
babibabibibabi ,1
yeah ,1
dididididi ,1
hippity hop ,1
hoppy ,1
hoppy ,1
ready ,1
bib ,1
I can ,1
hih ,1
yes ,1
ready ,1
nope ,1
here go ,1
it right here ,1
there here ,1
ball ,1
call him tomorrow ,0
that was horse ,0
gonna CLITIC get out the man ,0
my here ,0
yeah ,0
yes ,0
it is not too cold ,0
yeah ,0
yes ,0
want the comb ,0
to brush hair ,0
yeah ,0
yeah ,0
Finny ,0
her name Finny ,0
no ,0
she wake up ,0
run ,0
please put her hat ,0
ha ,0
eye now ,0
why ,0
why Mommy ,0
why wink ,0
why Mommy ,0
why winking ,0
why winking Mommy ,0
why Mommy ,0
yeah ,0
why Mommy ,0
call him back ,0
yeah ,0
hi man ,0
why are broken ,0
no ,0
call back the man ,0
he CLITIC the man ,0
oh why her eye working ,0
him back ,0
why eye broken ,0
I why her eye broken ,0
look in her eye ,0
why her eye broken ,0
yeah ,0
where the phone go ,0
call him ,0
hi lady ,0
why ,0
yeah ,0
hi lady ,0
on the floor ,0
oh don want to draw ,1
yeah ,1
it Baby Bear ,1
and where the papa Bear ,1
yes see he can come out ,1
Papa Bear ,1
I found you it Papa Bear ,1
Pig ,1
Pig ,1
Pig is ,1
Pig is here ,1
let play it and see what happening ,1
okay Josh ,1
let see ,1
I right here ,1
the pigs love pigs ,1
yay ,1
missed you ,1
welcome bears ,1
hello ,1
this is you ,1
this is you ,1
are you playing ,1
Papa Bear ,1
this is my friend Baby Bear ,1
this is my friend hey ,1
and it pigs too ,1
it the big pig ,1
ah ,1
will you come play us ,1
wow what are you doing ,1
hey wait ,1
papa bear rocking chair ,1
papa bear rocking chair ,1
so he can fall asleep ,1
but you ,1
oh rocking chair wait wait ,1
yeah ,1
ah ,1
it ,1
it a toy ,1
what that ,1
 maybe we did ,1
oh sure ,1
okay come on and play pig pig ,1
I know you now ,1
like that song ,1
she sing ,1
and you too ,1
yes ,1
pig ,1
ah just kiss him ,1
I just did ,1
I think it a little pig ,1
well we tried to figure out then ,1
yeah yeah yeah ,1
oh but think will let it go ,1
I just think will let it go now ,1
x x x x x ,1
ah ,1
ah ,1
what happening ,1
I just ,1
yet ,1
I think have day ,1
I think of my own party ,1
I think d think so ,1
I think so ,1
no ,1
just because don think so ,1
I think of what you saying ,1
I know we because we had to know so much fun ,1
we so much fun ,1
I think we so much funs doing that ,1
oh will ,1
today ,1
maybe we ll stay here and watch us ,1
us ,1
this is this is great ,1
can you watch us too ,1
yeah ,1
we just watching us ,1
but wait let me try ,1
I don think we don want to ,1
I want to ,1
oh little pig little pig ,1
it just you ,1
what is it all this ,1
what what going on ,1
I know watch them go ,1
I know that smell ,1
no ,1
we re kind of running away now ,1
hey we can go way have fun funs yeah ,1
nana boom ,1
 what that ,1
help me pig ,1
here it comes ,1
 pitekt ,1
I pit kt you pigs ,1
woo woo ,1
me ,1
woah ,1
what that ,1
bears ,1
the moon is coming out ,1
the moon is coming down ,1
yeah and the nighttime sky and the moon ,1
hm ,1
he way up there in some sky ,1
he a he ,1
he a he ,1
she ,1
hi my name is Sarah ,1
and the moon ,1
well ll protect you ,1
I ll protect you don worry ,1
yeah ,1
Sarah ,1
yeah ,1
yeah ,1
I found yellow and the white spot right next to it ,1
yeah ,1
I found the black ,1
n the yellow ,1
a red ,1
know which one color ainu ,1
I see black spot ,1
so you put it next to the other black one ,1
a little bud ,1
I gonna put it right next there ,1
it the same ,1
and that one ,1
we need two more ,1
yeah ,1
now we need one more ,1
remember we looking at those yucky things today ,1
yeah ,1
right up there ,1
we saw them yesterday ,1
the day we gimme my surprise ,1
I don know ,1
I don know what this is ,1
no ,1
I don know ,1
yeah ,1
big ,1
big ,1
sleeping ,1
no that not rake it a brush ,1
you know what m gonna find ,1
I know that ,1
I find ,1
I don know ,1
I find the hat ,1
I don know n we ,1
I going to find you know where it is lE ,1
I going be four inches ,1
that for babies ,1
could you close the door ,1
yeah ,1
wait ,1
 alien ,1
use the brush ,1
let me think about it ,1
brush and brush your teeth ,1
and the hot water in the cup ,1
hot water in the cup ,1
yeah ,1
drink ,1
go to bed ,1
remember you were turning off that thing today ,1
that thing and you saw it ,1
the thing it was turning on ,1
yeah ,1
yeah ,1
it was game was played like last time ,1
oh ,1
it swimming class ,1
I never went to swimming class ,1
yeah ,1
holding somebody hand ,1
somebody scared swimming ,1
was somebody ,1
you see that boy ,1
he don wants to go in ,1
no ,1
no ,1
I don know ,1
I but don know how to swim ,1
so gotta hold each kids hands ,1
and that one bz slide ,1
going swimming ,1
yeah ,1
right there ,1
yeah ,1
kevs playing in the tent ,1
hm ,1
yeah ,1
we ,1
hide ,1
we we killed each bugs ,1
not me Rustin ,1
yeah ,1
a boy ,1
you know what that boy doing ,1
sitting down cause he don want to go in the water now ,1
and that man is looking at the paper ,1
and the ,1
and that one is not scared of all ,1
happy ,1
just like ll see you again tomorrow and know which one m gonna be ,1
angry or happy ,1
or sad ,1
my mommy give me lollipop ,1
my mommy hit me in the mouth ,1
I dropped my ice cream down and cried ,1
so somebody stepped on the ice cream cone ,1
I don know ,1
you know that boy getting out ,1
because he tired ,1
you know that boy doing ,1
he going to jump ,1
he don wants to jump in the water ,1
because he so scared just look ,1
he don is wants to go in the water ,1
and those ones are playing Ring Around In The Rosy out there ,1
and they re playing the sandbox ,1
hanging on the things right here ,1
yeah ,1
s nainj ro lu street ,1
swim and play Ring Around The Rosy ,1
with my ,1
Stephanie and Jamal and Darren James ,1
you know at my school ,1
the whole world ,1
Stephanie and Darren James ,1
and that man taking shower ,1
yeah ,1
I want to look at the frogs ,1
hey that not frog ,1
I maybe he sees three fishes ,1
the green one and the purple one and the green one ,1
and two green ones ,1
lilypads on the frog ,1
yeah ,1
they re being happy ,1
no ,1
they re they re making their eyes to it the turtle eyes ,1
and that why the frog not happy ,1
beginning the turtle ,1
he scared ,1
der they re getting to the houses ,1
the man was the man was eating something ,1
yeah ,1
and he he saw those frogs ,1
I don know ,1
no ,1
he was looking ,1
say this word ,1
I was afraid ,1
they re putting something on them ,1
they re coming in the house ,1
they re coming in the window ,1
the frogs see the lady watching tv ,1
the frogs are watching tv ,1
sleeping ,1
that one is watching changing the tv ,1
yeah ,1
because he don know how to put her fingers on it ,1
p kmm ,1
and the frog was scared of the doggy ,1
yeah ,1
the doggy tried to catch him cause he a big dog ,1
oh they re getting them ,1
the dog ,1
oh no ,0
put some tea on it ,0
tea ,0
ah ,0
I fixing it first ,0
there ,0
some tea ,0
no ,0
a tea ,0
yeah see ,0
yeah ,0
under the baby ,0
like that ,0
yeah ,0
yeah but this one is broken ,0
no put some that on it ,0
that CLITIC glue ,0
yeah you take the good one ,0
you ,0
chocolate ,0
vanilla ,0
sure there vanilla ,0
sure ,0
yeah ,0
hot ,0
stir it ,0
maybe put some milk in it ,0
sure ,0
yeah ,0
mm ,0
Mama m CLITIC gonna CLITIC fix yours in minute ,0
no ,0
Mama this is glue ,0
Mama will glue it ,0
it is still broken put some more glue ,0
hm ,0
look ,0
Molasses ,0
Mama put this baby to sleep ,0
ah ,0
milk ,0
baby milk ,0
burp her ,0
just top bottom middle ,0
top bottom middle ,0
top bottom middle ,0
yeah ,0
no ,0
this is my baby brother ,0
yeah ,0
yeah ,0
she needs to comb her hair ,0
ribbons ,0
yeah ,0
tie your ribbons ,0
yeah ,0
yeah two more sides ,0
then comb it ,0
no this is baby Aiden ,0
this is called me ,0
mhm ,0
yeah ,0
ah ha ,0
that ,0
oh nap ,0
no ,0
I will will put it on baby Aiden ,0
alright ,0
Rock Bye Baby ,0
tree top ,0
wind blows the cradle will rock ,0
when the bell breaks the cradle will fall and down will come baby cradle and all ,0
yeah ,0
the baby sleep let CLITIC do tower ,0
I will turn on their will turn on their lamps ,0
ssh ,0
a tractor ,0
yeah ,0
one two ,0
four ,0
oh ,0
one ,0
three ,0
four ,0
five ,0
to farm ,0
over there ,0
dump it all down ,0
yeah ,0
one ,0
two ,0
three ,0
four ,0
five ,0
six ,0
seven ,0
eight ,0
nine ,0
baby CLITIC still asleep ,0
nine ,0
circle square rectangle ,0
yellow orange blue ,0
yep ,1
I don know ,1
ugh ,1
ugh ,1
woah ,1
look at this ,1
a truck ,1
a house ,1
thing ,1
lots of things ,1
I don know ,1
no ,1
yeah shapes ,1
a doggie ,1
a doggie bumblebee ,1
I have one of those ,1
yeah but you have iz have different two ,1
dInu ,1
a choo choo train ,1
